pred,label,max_prob,length_tokens,latency_s_per_sample,precision,batch_size,seq_len,repeat_id
1,0,0.525453031,16,0.006501175,fp32_strict,8,128,1
1,1,0.529561996,23,0.006501175,fp32_strict,8,128,1
1,1,0.528176606,32,0.006501175,fp32_strict,8,128,1
1,0,0.525880873,25,0.006501175,fp32_strict,8,128,1
1,0,0.527521849,13,0.006501175,fp32_strict,8,128,1
1,1,0.526072085,9,0.006532937,fp32_strict,8,128,1
1,0,0.526904106,10,0.006532937,fp32_strict,8,128,1
1,0,0.526800036,10,0.006532937,fp32_strict,8,128,1
1,1,0.524834037,12,0.006532937,fp32_strict,8,128,1
1,1,0.526981294,36,0.006532937,fp32_strict,8,128,1
1,1,0.526693404,27,0.006532937,fp32_strict,8,128,1
1,1,0.524965942,20,0.006532937,fp32_strict,8,128,1
1,1,0.525814652,16,0.006532937,fp32_strict,8,128,1
1,0,0.528734028,15,0.006469775,fp32_strict,8,128,1
1,0,0.527574658,29,0.006469775,fp32_strict,8,128,1
1,0,0.528007746,17,0.006469775,fp32_strict,8,128,1
1,1,0.524846375,23,0.006469775,fp32_strict,8,128,1
1,1,0.523882031,26,0.006469775,fp32_strict,8,128,1
1,1,0.525621831,31,0.006469775,fp32_strict,8,128,1
1,1,0.526186287,51,0.006469775,fp32_strict,8,128,1
1,0,0.523343801,37,0.006469775,fp32_strict,8,128,1
1,1,0.524229527,36,0.006515987,fp32_strict,8,128,1
1,0,0.526499748,25,0.006515987,fp32_strict,8,128,1
1,0,0.5279814,33,0.006515987,fp32_strict,8,128,1
1,1,0.522858202,21,0.006515987,fp32_strict,8,128,1
1,0,0.526851058,33,0.006515987,fp32_strict,8,128,1
1,1,0.524753153,27,0.006515987,fp32_strict,8,128,1
1,0,0.52383709,35,0.006515987,fp32_strict,8,128,1
1,0,0.524063945,13,0.006515987,fp32_strict,8,128,1
1,1,0.525848925,19,0.006548825,fp32_strict,8,128,1
1,1,0.527004838,48,0.006548825,fp32_strict,8,128,1
1,0,0.525393665,14,0.006548825,fp32_strict,8,128,1
1,0,0.526122808,23,0.006548825,fp32_strict,8,128,1
1,0,0.527729034,10,0.006548825,fp32_strict,8,128,1
1,0,0.527397752,30,0.006548825,fp32_strict,8,128,1
1,0,0.523933291,30,0.006548825,fp32_strict,8,128,1
1,1,0.525611341,31,0.006548825,fp32_strict,8,128,1
1,1,0.526772439,21,0.006552725,fp32_strict,8,128,1
1,1,0.526317656,20,0.006552725,fp32_strict,8,128,1
1,1,0.526712537,12,0.006552725,fp32_strict,8,128,1
1,0,0.524307907,13,0.006552725,fp32_strict,8,128,1
1,0,0.525376916,38,0.006552725,fp32_strict,8,128,1
1,0,0.52194649,28,0.006552725,fp32_strict,8,128,1
1,1,0.52446866,41,0.006552725,fp32_strict,8,128,1
1,1,0.525575042,28,0.006552725,fp32_strict,8,128,1
1,1,0.526389658,18,0.0064975,fp32_strict,8,128,1
1,0,0.529536009,25,0.0064975,fp32_strict,8,128,1
1,1,0.522894859,29,0.0064975,fp32_strict,8,128,1
1,0,0.524163842,24,0.0064975,fp32_strict,8,128,1
1,0,0.527124643,22,0.0064975,fp32_strict,8,128,1
1,0,0.523200035,28,0.0064975,fp32_strict,8,128,1
1,1,0.526829243,29,0.0064975,fp32_strict,8,128,1
1,1,0.524523377,18,0.0064975,fp32_strict,8,128,1
1,0,0.525812864,17,0.00680745,fp32_strict,8,128,1
1,1,0.525773942,31,0.00680745,fp32_strict,8,128,1
1,0,0.526236773,37,0.00680745,fp32_strict,8,128,1
1,1,0.526018143,29,0.00680745,fp32_strict,8,128,1
1,1,0.523145974,48,0.00680745,fp32_strict,8,128,1
1,0,0.524215698,22,0.00680745,fp32_strict,8,128,1
1,0,0.525730133,29,0.00680745,fp32_strict,8,128,1
1,1,0.523689091,19,0.00680745,fp32_strict,8,128,1
1,0,0.525589466,27,0.006741163,fp32_strict,8,128,1
1,0,0.523653984,12,0.006741163,fp32_strict,8,128,1
1,0,0.524941266,40,0.006741163,fp32_strict,8,128,1
1,0,0.524676383,21,0.006741163,fp32_strict,8,128,1
1,0,0.527184427,19,0.006741163,fp32_strict,8,128,1
1,1,0.526074111,33,0.006741163,fp32_strict,8,128,1
1,0,0.52495563,19,0.006741163,fp32_strict,8,128,1
1,1,0.526393414,15,0.006741163,fp32_strict,8,128,1
1,0,0.523189902,48,0.006687388,fp32_strict,8,128,1
1,0,0.529200256,36,0.006687388,fp32_strict,8,128,1
1,1,0.52595669,16,0.006687388,fp32_strict,8,128,1
1,1,0.524835825,20,0.006687388,fp32_strict,8,128,1
1,0,0.525162697,18,0.006687388,fp32_strict,8,128,1
1,1,0.525847256,20,0.006687388,fp32_strict,8,128,1
1,0,0.527730346,27,0.006687388,fp32_strict,8,128,1
1,0,0.523808002,34,0.006687388,fp32_strict,8,128,1
1,0,0.527115524,21,0.00667695,fp32_strict,8,128,1
1,1,0.525580108,11,0.00667695,fp32_strict,8,128,1
1,1,0.527360559,50,0.00667695,fp32_strict,8,128,1
1,0,0.525097728,25,0.00667695,fp32_strict,8,128,1
1,1,0.525878012,14,0.00667695,fp32_strict,8,128,1
1,1,0.526514351,28,0.00667695,fp32_strict,8,128,1
1,1,0.52247864,18,0.00667695,fp32_strict,8,128,1
1,0,0.522137165,26,0.00667695,fp32_strict,8,128,1
1,1,0.522105873,25,0.006755575,fp32_strict,8,128,1
1,1,0.525750458,32,0.006755575,fp32_strict,8,128,1
1,0,0.526520848,29,0.006755575,fp32_strict,8,128,1
1,0,0.523916066,11,0.006755575,fp32_strict,8,128,1
1,1,0.524638772,22,0.006755575,fp32_strict,8,128,1
1,0,0.525035322,20,0.006755575,fp32_strict,8,128,1
1,1,0.52371043,41,0.006755575,fp32_strict,8,128,1
1,0,0.523958147,15,0.006755575,fp32_strict,8,128,1
1,0,0.528526306,31,0.006676225,fp32_strict,8,128,1
1,0,0.529049098,31,0.006676225,fp32_strict,8,128,1
1,1,0.523575246,31,0.006676225,fp32_strict,8,128,1
1,0,0.522395313,24,0.006676225,fp32_strict,8,128,1
1,0,0.523972332,20,0.006676225,fp32_strict,8,128,1
1,0,0.525654256,21,0.006676225,fp32_strict,8,128,1
1,1,0.52323699,27,0.006676225,fp32_strict,8,128,1
1,1,0.527053535,33,0.006676225,fp32_strict,8,128,1
1,1,0.526941001,9,0.006710162,fp32_strict,8,128,1
1,1,0.524908364,28,0.006710162,fp32_strict,8,128,1
1,1,0.526010394,41,0.006710162,fp32_strict,8,128,1
1,0,0.526997864,12,0.006710162,fp32_strict,8,128,1
1,0,0.523451447,19,0.006710162,fp32_strict,8,128,1
1,1,0.524465799,29,0.006710162,fp32_strict,8,128,1
1,1,0.523754776,40,0.006710162,fp32_strict,8,128,1
1,0,0.524719477,19,0.006710162,fp32_strict,8,128,1
1,1,0.526097715,13,0.006729337,fp32_strict,8,128,1
1,1,0.526533961,27,0.006729337,fp32_strict,8,128,1
1,1,0.526253104,46,0.006729337,fp32_strict,8,128,1
1,1,0.529491067,39,0.006729337,fp32_strict,8,128,1
1,1,0.525671065,17,0.006729337,fp32_strict,8,128,1
1,0,0.5241943,28,0.006729337,fp32_strict,8,128,1
1,1,0.524404824,26,0.006729337,fp32_strict,8,128,1
1,0,0.526587367,9,0.006729337,fp32_strict,8,128,1
1,0,0.523349583,17,0.00670545,fp32_strict,8,128,1
1,1,0.526596904,30,0.00670545,fp32_strict,8,128,1
1,0,0.524619639,11,0.00670545,fp32_strict,8,128,1
1,1,0.526594162,12,0.00670545,fp32_strict,8,128,1
1,0,0.526967645,17,0.00670545,fp32_strict,8,128,1
1,1,0.526994228,36,0.00670545,fp32_strict,8,128,1
1,1,0.527271211,55,0.00670545,fp32_strict,8,128,1
1,1,0.526474059,27,0.00670545,fp32_strict,8,128,1
1,1,0.52240473,49,0.006690062,fp32_strict,8,128,1
1,0,0.525072217,32,0.006690062,fp32_strict,8,128,1
1,0,0.521553278,29,0.006690062,fp32_strict,8,128,1
1,1,0.526707888,28,0.006690062,fp32_strict,8,128,1
1,0,0.526221812,44,0.006690062,fp32_strict,8,128,1
1,1,0.52706933,18,0.006690062,fp32_strict,8,128,1
1,0,0.525689602,35,0.006690062,fp32_strict,8,128,1
1,1,0.528316557,30,0.006690062,fp32_strict,8,128,1
1,1,0.526075423,28,0.006619038,fp32_strict,8,128,1
1,0,0.52522409,7,0.006619038,fp32_strict,8,128,1
1,1,0.52842176,41,0.006619038,fp32_strict,8,128,1
1,1,0.524849772,50,0.006619038,fp32_strict,8,128,1
1,0,0.526931822,39,0.006619038,fp32_strict,8,128,1
1,1,0.525193512,41,0.006619038,fp32_strict,8,128,1
1,0,0.527635932,26,0.006619038,fp32_strict,8,128,1
1,1,0.526844382,36,0.006619038,fp32_strict,8,128,1
1,0,0.523851871,36,0.00658955,fp32_strict,8,128,1
1,1,0.524216712,22,0.00658955,fp32_strict,8,128,1
1,1,0.526477575,46,0.00658955,fp32_strict,8,128,1
1,1,0.524628639,50,0.00658955,fp32_strict,8,128,1
1,1,0.525373459,39,0.00658955,fp32_strict,8,128,1
1,0,0.52621907,24,0.00658955,fp32_strict,8,128,1
1,0,0.529119253,7,0.00658955,fp32_strict,8,128,1
1,0,0.522768617,29,0.00658955,fp32_strict,8,128,1
1,1,0.523806036,22,0.006500862,fp32_strict,8,128,1
1,0,0.525671244,41,0.006500862,fp32_strict,8,128,1
1,1,0.526136577,31,0.006500862,fp32_strict,8,128,1
1,1,0.526527762,43,0.006500862,fp32_strict,8,128,1
1,1,0.525764167,17,0.006500862,fp32_strict,8,128,1
1,0,0.522807837,20,0.006500862,fp32_strict,8,128,1
1,1,0.526207864,21,0.006500862,fp32_strict,8,128,1
1,0,0.524514735,24,0.006500862,fp32_strict,8,128,1
1,1,0.524004579,32,0.006527087,fp32_strict,8,128,1
1,1,0.525281847,37,0.006527087,fp32_strict,8,128,1
1,0,0.524765253,14,0.006527087,fp32_strict,8,128,1
1,1,0.524410605,46,0.006527087,fp32_strict,8,128,1
1,0,0.528184414,26,0.006527087,fp32_strict,8,128,1
1,0,0.52861768,29,0.006527087,fp32_strict,8,128,1
1,0,0.526268184,20,0.006527087,fp32_strict,8,128,1
1,1,0.525167525,17,0.006527087,fp32_strict,8,128,1
1,1,0.523125589,37,0.006519325,fp32_strict,8,128,1
1,1,0.526233792,10,0.006519325,fp32_strict,8,128,1
1,1,0.526042521,43,0.006519325,fp32_strict,8,128,1
1,1,0.522202015,41,0.006519325,fp32_strict,8,128,1
1,1,0.526278138,28,0.006519325,fp32_strict,8,128,1
1,1,0.526075423,23,0.006519325,fp32_strict,8,128,1
1,0,0.525176942,29,0.006519325,fp32_strict,8,128,1
1,0,0.52821368,23,0.006519325,fp32_strict,8,128,1
1,1,0.526564121,39,0.006533187,fp32_strict,8,128,1
1,0,0.526797891,19,0.006533187,fp32_strict,8,128,1
1,0,0.526039004,11,0.006533187,fp32_strict,8,128,1
1,0,0.526259363,43,0.006533187,fp32_strict,8,128,1
1,1,0.526647925,12,0.006533187,fp32_strict,8,128,1
1,0,0.527037978,8,0.006533187,fp32_strict,8,128,1
1,0,0.525208116,35,0.006533187,fp32_strict,8,128,1
1,1,0.527833343,25,0.006533187,fp32_strict,8,128,1
1,1,0.527403772,18,0.006584962,fp32_strict,8,128,1
1,0,0.52458179,25,0.006584962,fp32_strict,8,128,1
1,1,0.52439028,27,0.006584962,fp32_strict,8,128,1
1,1,0.52575773,39,0.006584962,fp32_strict,8,128,1
1,0,0.526655674,17,0.006584962,fp32_strict,8,128,1
1,1,0.522387624,27,0.006584962,fp32_strict,8,128,1
1,0,0.526427925,28,0.006584962,fp32_strict,8,128,1
1,0,0.528573096,21,0.006584962,fp32_strict,8,128,1
1,1,0.525993645,12,0.006639387,fp32_strict,8,128,1
1,1,0.526068926,18,0.006639387,fp32_strict,8,128,1
1,1,0.527709603,18,0.006639387,fp32_strict,8,128,1
1,1,0.528403699,18,0.006639387,fp32_strict,8,128,1
1,1,0.525593519,27,0.006639387,fp32_strict,8,128,1
1,1,0.527906775,27,0.006639387,fp32_strict,8,128,1
1,1,0.52273488,24,0.006639387,fp32_strict,8,128,1
1,1,0.521936417,32,0.006639387,fp32_strict,8,128,1
1,0,0.529681146,33,0.006683462,fp32_strict,8,128,1
1,0,0.522833228,47,0.006683462,fp32_strict,8,128,1
1,1,0.528790057,39,0.006683462,fp32_strict,8,128,1
1,0,0.524448037,23,0.006683462,fp32_strict,8,128,1
1,0,0.527303755,15,0.006683462,fp32_strict,8,128,1
1,1,0.527945518,26,0.006683462,fp32_strict,8,128,1
1,1,0.525025129,18,0.006683462,fp32_strict,8,128,1
1,0,0.525493741,20,0.006683462,fp32_strict,8,128,1
1,1,0.524914324,39,0.00679915,fp32_strict,8,128,1
1,0,0.52817446,29,0.00679915,fp32_strict,8,128,1
1,0,0.524948001,29,0.00679915,fp32_strict,8,128,1
1,1,0.525426149,17,0.00679915,fp32_strict,8,128,1
1,1,0.526922941,43,0.00679915,fp32_strict,8,128,1
1,1,0.522752345,16,0.00679915,fp32_strict,8,128,1
1,0,0.525613248,21,0.00679915,fp32_strict,8,128,1
1,0,0.525728583,13,0.00679915,fp32_strict,8,128,1
1,1,0.526678264,23,0.006657237,fp32_strict,8,128,1
1,0,0.528292418,34,0.006657237,fp32_strict,8,128,1
1,1,0.527104259,31,0.006657237,fp32_strict,8,128,1
1,0,0.524406433,49,0.006657237,fp32_strict,8,128,1
1,1,0.52545768,32,0.006657237,fp32_strict,8,128,1
1,1,0.525509655,30,0.006657237,fp32_strict,8,128,1
1,1,0.525209963,12,0.006657237,fp32_strict,8,128,1
1,1,0.527273715,11,0.006657237,fp32_strict,8,128,1
1,0,0.527866721,28,0.00673695,fp32_strict,8,128,1
1,1,0.526032269,29,0.00673695,fp32_strict,8,128,1
1,0,0.524410665,27,0.00673695,fp32_strict,8,128,1
1,0,0.526385605,9,0.00673695,fp32_strict,8,128,1
1,1,0.526090205,13,0.00673695,fp32_strict,8,128,1
1,1,0.52753973,14,0.00673695,fp32_strict,8,128,1
1,0,0.524259448,13,0.00673695,fp32_strict,8,128,1
1,0,0.527296782,38,0.00673695,fp32_strict,8,128,1
1,0,0.525303721,28,0.00672835,fp32_strict,8,128,1
1,0,0.526667356,26,0.00672835,fp32_strict,8,128,1
1,1,0.524878144,39,0.00672835,fp32_strict,8,128,1
1,0,0.525494874,31,0.00672835,fp32_strict,8,128,1
1,0,0.528707802,28,0.00672835,fp32_strict,8,128,1
1,0,0.524700701,11,0.00672835,fp32_strict,8,128,1
1,0,0.527460933,17,0.00672835,fp32_strict,8,128,1
1,0,0.526506543,27,0.00672835,fp32_strict,8,128,1
1,0,0.52465564,26,0.006878188,fp32_strict,8,128,1
1,1,0.524091423,28,0.006878188,fp32_strict,8,128,1
1,0,0.52620101,9,0.006878188,fp32_strict,8,128,1
1,0,0.526711464,36,0.006878188,fp32_strict,8,128,1
1,0,0.526001692,20,0.006878188,fp32_strict,8,128,1
1,1,0.527281523,29,0.006878188,fp32_strict,8,128,1
1,1,0.52752763,37,0.006878188,fp32_strict,8,128,1
1,0,0.525011659,18,0.006878188,fp32_strict,8,128,1
1,0,0.523657501,21,0.0066573,fp32_strict,8,128,1
1,1,0.530765474,36,0.0066573,fp32_strict,8,128,1
1,0,0.522817612,19,0.0066573,fp32_strict,8,128,1
1,1,0.525072873,24,0.0066573,fp32_strict,8,128,1
1,0,0.522699833,22,0.0066573,fp32_strict,8,128,1
1,1,0.524123728,21,0.0066573,fp32_strict,8,128,1
1,0,0.5254125,25,0.0066573,fp32_strict,8,128,1
1,1,0.524267375,34,0.0066573,fp32_strict,8,128,1
1,0,0.522035718,46,0.0066767,fp32_strict,8,128,1
1,1,0.527278066,20,0.0066767,fp32_strict,8,128,1
1,1,0.526814878,33,0.0066767,fp32_strict,8,128,1
1,0,0.522927463,39,0.0066767,fp32_strict,8,128,1
1,0,0.525561213,19,0.0066767,fp32_strict,8,128,1
1,1,0.525916398,8,0.0066767,fp32_strict,8,128,1
1,0,0.527105033,22,0.0066767,fp32_strict,8,128,1
1,0,0.527052939,40,0.0066767,fp32_strict,8,128,1
1,0,0.527423203,26,0.006727875,fp32_strict,8,128,1
1,1,0.527807772,18,0.006727875,fp32_strict,8,128,1
1,0,0.526336908,8,0.006727875,fp32_strict,8,128,1
1,0,0.528536081,25,0.006727875,fp32_strict,8,128,1
1,0,0.526509523,30,0.006727875,fp32_strict,8,128,1
1,0,0.524182022,28,0.006727875,fp32_strict,8,128,1
1,0,0.524589062,48,0.006727875,fp32_strict,8,128,1
1,0,0.526831567,9,0.006727875,fp32_strict,8,128,1
1,0,0.527363896,32,0.00677475,fp32_strict,8,128,1
1,0,0.527826309,22,0.00677475,fp32_strict,8,128,1
1,0,0.525641978,27,0.00677475,fp32_strict,8,128,1
1,0,0.52166152,25,0.00677475,fp32_strict,8,128,1
1,1,0.526762664,36,0.00677475,fp32_strict,8,128,1
1,1,0.525336564,20,0.00677475,fp32_strict,8,128,1
1,0,0.525898516,30,0.00677475,fp32_strict,8,128,1
1,0,0.524012625,13,0.00677475,fp32_strict,8,128,1
1,0,0.527342379,29,0.00656755,fp32_strict,8,128,1
1,1,0.525641799,26,0.00656755,fp32_strict,8,128,1
1,1,0.523856938,37,0.00656755,fp32_strict,8,128,1
1,0,0.523306251,40,0.00656755,fp32_strict,8,128,1
1,0,0.525178254,26,0.00656755,fp32_strict,8,128,1
1,0,0.527222216,33,0.00656755,fp32_strict,8,128,1
1,0,0.526055634,28,0.00656755,fp32_strict,8,128,1
1,0,0.527209461,9,0.00656755,fp32_strict,8,128,1
1,0,0.52562362,30,0.00649015,fp32_strict,8,128,1
1,0,0.527377486,10,0.00649015,fp32_strict,8,128,1
1,1,0.526313126,14,0.00649015,fp32_strict,8,128,1
1,1,0.526445687,25,0.00649015,fp32_strict,8,128,1
1,0,0.525754333,30,0.00649015,fp32_strict,8,128,1
1,1,0.525871754,18,0.00649015,fp32_strict,8,128,1
1,0,0.524757862,11,0.00649015,fp32_strict,8,128,1
1,1,0.526195049,10,0.00649015,fp32_strict,8,128,1
1,1,0.527200997,32,0.006515025,fp32_strict,8,128,1
1,1,0.526022136,36,0.006515025,fp32_strict,8,128,1
1,0,0.52297622,16,0.006515025,fp32_strict,8,128,1
1,1,0.524096847,13,0.006515025,fp32_strict,8,128,1
1,0,0.527042031,29,0.006515025,fp32_strict,8,128,1
1,1,0.527126551,28,0.006515025,fp32_strict,8,128,1
1,1,0.52720803,19,0.006515025,fp32_strict,8,128,1
1,0,0.523223519,43,0.006515025,fp32_strict,8,128,1
1,1,0.525160253,31,0.0065613,fp32_strict,8,128,1
1,0,0.5279302,47,0.0065613,fp32_strict,8,128,1
1,0,0.526554465,34,0.0065613,fp32_strict,8,128,1
1,0,0.525646389,18,0.0065613,fp32_strict,8,128,1
1,0,0.526486397,34,0.0065613,fp32_strict,8,128,1
1,1,0.523302972,25,0.0065613,fp32_strict,8,128,1
1,1,0.523435295,30,0.0065613,fp32_strict,8,128,1
1,1,0.525778055,17,0.0065613,fp32_strict,8,128,1
1,1,0.526955724,18,0.006567825,fp32_strict,8,128,1
1,1,0.524636388,21,0.006567825,fp32_strict,8,128,1
1,1,0.525770843,20,0.006567825,fp32_strict,8,128,1
1,0,0.527306974,12,0.006567825,fp32_strict,8,128,1
1,1,0.528036952,39,0.006567825,fp32_strict,8,128,1
1,0,0.526589572,20,0.006567825,fp32_strict,8,128,1
1,1,0.52432102,23,0.006567825,fp32_strict,8,128,1
1,0,0.525499284,16,0.006567825,fp32_strict,8,128,1
1,0,0.525238276,12,0.006513362,fp32_strict,8,128,1
1,1,0.526968181,18,0.006513362,fp32_strict,8,128,1
1,1,0.525390208,27,0.006513362,fp32_strict,8,128,1
1,0,0.52759099,9,0.006513362,fp32_strict,8,128,1
1,1,0.529423892,28,0.006513362,fp32_strict,8,128,1
1,0,0.523318529,16,0.006513362,fp32_strict,8,128,1
1,1,0.524877727,34,0.006513362,fp32_strict,8,128,1
1,0,0.527201235,14,0.006513362,fp32_strict,8,128,1
1,1,0.526819825,25,0.006553613,fp32_strict,8,128,1
1,1,0.524505854,22,0.006553613,fp32_strict,8,128,1
1,0,0.525699854,33,0.006553613,fp32_strict,8,128,1
1,1,0.527941227,18,0.006553613,fp32_strict,8,128,1
1,1,0.523107886,43,0.006553613,fp32_strict,8,128,1
1,0,0.526659191,27,0.006553613,fp32_strict,8,128,1
1,0,0.522732854,27,0.006553613,fp32_strict,8,128,1
1,0,0.525262773,11,0.006553613,fp32_strict,8,128,1
1,1,0.529265761,38,0.006547438,fp32_strict,8,128,1
1,0,0.525253892,37,0.006547438,fp32_strict,8,128,1
1,0,0.52727592,13,0.006547438,fp32_strict,8,128,1
1,0,0.525720537,28,0.006547438,fp32_strict,8,128,1
1,0,0.526805818,6,0.006547438,fp32_strict,8,128,1
1,0,0.527029991,28,0.006547438,fp32_strict,8,128,1
1,0,0.525497019,29,0.006547438,fp32_strict,8,128,1
1,1,0.52620393,18,0.006547438,fp32_strict,8,128,1
1,1,0.529093087,17,0.006677175,fp32_strict,8,128,1
1,0,0.525942028,22,0.006677175,fp32_strict,8,128,1
1,1,0.527581155,11,0.006677175,fp32_strict,8,128,1
1,0,0.524554551,25,0.006677175,fp32_strict,8,128,1
1,1,0.522849202,36,0.006677175,fp32_strict,8,128,1
1,0,0.526451528,30,0.006677175,fp32_strict,8,128,1
1,0,0.52657342,16,0.006677175,fp32_strict,8,128,1
1,1,0.524132609,32,0.006677175,fp32_strict,8,128,1
1,1,0.524351537,40,0.006817038,fp32_strict,8,128,1
1,1,0.528623223,29,0.006817038,fp32_strict,8,128,1
1,1,0.523346245,24,0.006817038,fp32_strict,8,128,1
1,1,0.527042329,11,0.006817038,fp32_strict,8,128,1
1,0,0.526308417,19,0.006817038,fp32_strict,8,128,1
1,1,0.524699509,23,0.006817038,fp32_strict,8,128,1
1,0,0.52576822,22,0.006817038,fp32_strict,8,128,1
1,1,0.52589196,36,0.006817038,fp32_strict,8,128,1
1,0,0.526188314,25,0.00668165,fp32_strict,8,128,1
1,1,0.527294755,38,0.00668165,fp32_strict,8,128,1
1,1,0.526034713,24,0.00668165,fp32_strict,8,128,1
1,1,0.525239587,12,0.00668165,fp32_strict,8,128,1
1,0,0.528057933,29,0.00668165,fp32_strict,8,128,1
1,1,0.529049337,23,0.00668165,fp32_strict,8,128,1
1,1,0.523407936,33,0.00668165,fp32_strict,8,128,1
1,1,0.528332293,20,0.00668165,fp32_strict,8,128,1
1,1,0.524881244,25,0.006687013,fp32_strict,8,128,1
1,0,0.529771805,14,0.006687013,fp32_strict,8,128,1
1,0,0.52485317,25,0.006687013,fp32_strict,8,128,1
1,1,0.525449097,29,0.006687013,fp32_strict,8,128,1
1,1,0.530252934,18,0.006687013,fp32_strict,8,128,1
1,1,0.525521755,23,0.006687013,fp32_strict,8,128,1
1,1,0.522735596,20,0.006687013,fp32_strict,8,128,1
1,0,0.527489245,20,0.006687013,fp32_strict,8,128,1
1,0,0.526800454,35,0.006772538,fp32_strict,8,128,1
1,0,0.526300132,29,0.006772538,fp32_strict,8,128,1
1,0,0.527080536,19,0.006772538,fp32_strict,8,128,1
1,1,0.524293482,43,0.006772538,fp32_strict,8,128,1
1,0,0.528165042,39,0.006772538,fp32_strict,8,128,1
1,0,0.529886127,24,0.006772538,fp32_strict,8,128,1
1,0,0.525328636,13,0.006772538,fp32_strict,8,128,1
1,0,0.524929941,31,0.006772538,fp32_strict,8,128,1
1,1,0.526654959,34,0.006730237,fp32_strict,8,128,1
1,1,0.523571551,22,0.006730237,fp32_strict,8,128,1
1,1,0.525266707,40,0.006730237,fp32_strict,8,128,1
1,1,0.529264569,12,0.006730237,fp32_strict,8,128,1
1,0,0.525669873,28,0.006730237,fp32_strict,8,128,1
1,0,0.524700403,44,0.006730237,fp32_strict,8,128,1
1,0,0.529402971,27,0.006730237,fp32_strict,8,128,1
1,0,0.525378466,49,0.006730237,fp32_strict,8,128,1
1,0,0.526794612,24,0.00672025,fp32_strict,8,128,1
1,0,0.525787354,22,0.00672025,fp32_strict,8,128,1
1,0,0.526806533,9,0.00672025,fp32_strict,8,128,1
1,0,0.523964882,17,0.00672025,fp32_strict,8,128,1
1,1,0.527574778,26,0.00672025,fp32_strict,8,128,1
1,0,0.526606739,23,0.00672025,fp32_strict,8,128,1
1,0,0.522112608,21,0.00672025,fp32_strict,8,128,1
1,0,0.524318635,28,0.00672025,fp32_strict,8,128,1
1,0,0.526281357,12,0.006685,fp32_strict,8,128,1
1,0,0.524433255,29,0.006685,fp32_strict,8,128,1
1,1,0.524498284,29,0.006685,fp32_strict,8,128,1
1,0,0.52512145,40,0.006685,fp32_strict,8,128,1
1,0,0.525593519,41,0.006685,fp32_strict,8,128,1
1,1,0.526182771,28,0.006685,fp32_strict,8,128,1
1,1,0.524199486,16,0.006685,fp32_strict,8,128,1
1,0,0.527966261,23,0.006685,fp32_strict,8,128,1
1,1,0.525598645,30,0.007142837,fp32_strict,8,128,1
1,1,0.528041065,13,0.007142837,fp32_strict,8,128,1
1,0,0.528418899,38,0.007142837,fp32_strict,8,128,1
1,1,0.528213084,30,0.007142837,fp32_strict,8,128,1
1,0,0.522829294,17,0.007142837,fp32_strict,8,128,1
1,1,0.526160419,27,0.007142837,fp32_strict,8,128,1
1,1,0.523595273,35,0.007142837,fp32_strict,8,128,1
1,0,0.528366446,29,0.007142837,fp32_strict,8,128,1
1,1,0.52773267,26,0.00673685,fp32_strict,8,128,1
1,1,0.522609591,25,0.00673685,fp32_strict,8,128,1
1,0,0.526190221,39,0.00673685,fp32_strict,8,128,1
1,0,0.524579287,14,0.00673685,fp32_strict,8,128,1
1,0,0.527135611,22,0.00673685,fp32_strict,8,128,1
1,0,0.526903749,38,0.00673685,fp32_strict,8,128,1
1,0,0.524662614,15,0.00673685,fp32_strict,8,128,1
1,0,0.522827208,27,0.00673685,fp32_strict,8,128,1
1,0,0.52351439,24,0.006554175,fp32_strict,8,128,1
1,1,0.524693668,26,0.006554175,fp32_strict,8,128,1
1,1,0.528333068,12,0.006554175,fp32_strict,8,128,1
1,1,0.52669692,28,0.006554175,fp32_strict,8,128,1
1,1,0.525979817,40,0.006554175,fp32_strict,8,128,1
1,1,0.524497271,13,0.006554175,fp32_strict,8,128,1
1,1,0.523816049,49,0.006554175,fp32_strict,8,128,1
1,0,0.524822712,36,0.006554175,fp32_strict,8,128,1
1,1,0.526659489,8,0.006551475,fp32_strict,8,128,1
1,0,0.525490642,21,0.006551475,fp32_strict,8,128,1
1,1,0.525907755,9,0.006551475,fp32_strict,8,128,1
1,1,0.523305058,36,0.006551475,fp32_strict,8,128,1
1,0,0.525735855,23,0.006551475,fp32_strict,8,128,1
1,1,0.52535212,30,0.006551475,fp32_strict,8,128,1
1,0,0.52935493,32,0.006551475,fp32_strict,8,128,1
1,0,0.525069177,11,0.006551475,fp32_strict,8,128,1
1,0,0.525965989,33,0.006558512,fp32_strict,8,128,1
1,1,0.523687482,22,0.006558512,fp32_strict,8,128,1
